Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,GHG,DOW
2022,7,17,1,21498.35,42.22,10549.63,3.64,203.59,11.652,1
2022,7,17,2,21218.83,43.29,10316.6,3.61,199.81,11.497,1
2022,7,17,3,20982.15,42.85,10021.47,3.67,195.53,11.371,1
2022,7,17,4,20807.72,41.62,9947.12,3.8,194.17,11.277,1
2022,7,17,5,21735,45.54,10623.15,3.73,205.37,11.778,1
2022,7,17,6,23280.22,301.1,11477.83,3.77,220.94,12.478,1
2022,7,17,7,24547.92,1794.93,12132.58,3.71,233.06,12.355,1
2022,7,17,8,25236.95,3931.25,12651,3.55,241.47,11.569,1
2022,7,17,9,25604.38,6219.81,12892.13,3.47,245.54,10.527,1
2022,7,17,10,26085.63,7827.61,13118,3.41,249.84,9.914,1
2022,7,17,11,26599.82,8451.94,13403.83,3.53,255.14,9.855,1
2022,7,17,12,27116.28,8954.12,13654.2,3.38,259.75,9.864,1
2022,7,17,13,27440.45,8948.91,13528.28,3.42,259.39,10.042,1
2022,7,17,14,27865.13,8509.24,13708.38,3.54,263.12,10.508,1
2022,7,17,15,27999.22,7552.94,13861.38,3.4,265.27,11.103,1
2022,7,17,16,28718.25,5893.94,13862.42,3.42,267.76,12.395,1
2022,7,17,17,27903.2,3710.27,13696.72,3.38,262.95,13.137,1
2022,7,17,18,26945.2,1614.83,13338.8,3.43,255.44,13.753,1
2022,7,17,19,26040.35,330.25,12734.88,3.51,245.19,13.962,1
2022,7,17,20,25397.07,42.13,12600.6,3.6,241.47,13.769,1
2022,7,17,21,23968.82,40.71,11824.05,4.13,227.8,12.995,1
2022,7,17,22,23510.9,40.75,11604.8,3.72,223.2,12.744,1
2022,7,17,23,22482.15,40.82,11164.7,3.82,214.51,12.184,1
2022,7,18,0,22476.65,41.41,10988.05,3.82,212.37,12.182,2
2022,7,18,1,22189.33,42.79,10741.85,3.98,208.59,12.026,2
2022,7,18,2,22241.3,43.45,10929.75,3.93,210.97,12.055,2
2022,7,18,3,22758.3,42.85,11353.88,4.12,218.03,12.337,2
2022,7,18,4,22799.63,41.39,11637.17,4.12,221.56,12.359,2
2022,7,18,5,25560.43,45.71,13196.38,4.2,249.77,13.854,2
2022,7,18,6,27560.82,481.43,14197.02,4.17,268.57,14.704,2
2022,7,18,7,29119.53,1927.96,14803.2,3.85,280.85,14.766,2
2022,7,18,8,29628.17,3607.11,15110.85,3.88,286.31,14.129,2
2022,7,18,9,29104.95,6237.26,14697.07,3.81,279.48,12.415,2
2022,7,18,10,28908.38,7898.98,14321.68,3.68,274.18,11.407,2
2022,7,18,11,26753.8,8827.76,13964.22,3.58,262.44,9.734,2
2022,7,18,12,27549.08,9161.08,14448.9,3.57,270.95,9.983,2
2022,7,18,13,26776.17,9180.16,14048.3,3.6,263.54,9.557,2
2022,7,18,14,26933.3,8775.93,14397.2,3.48,268.15,9.861,2
2022,7,18,15,26947.78,7780.67,14402.8,3.44,268.23,10.409,2
2022,7,18,16,26733.67,6126.15,14605.3,3.5,269.99,11.191,2
2022,7,18,17,26514.1,3908.09,14393.5,3.4,266.59,12.275,2
2022,7,18,18,25417.88,1735.34,13944.55,3.5,257.56,12.86,2
2022,7,18,19,24282.83,391.43,13429.33,3.48,247.49,12.974,2
2022,7,18,20,22885.05,42.79,12612.47,3.64,233.08,12.404,2
2022,7,18,21,22362.42,40.62,12234.25,3.71,226.82,12.121,2
2022,7,18,22,28012.13,40.66,12108.35,3.67,244.55,15.187,2
2022,7,18,23,27264.23,40.77,11225.88,3.69,231.43,14.785,2
2022,7,19,0,26051.13,40.86,10344.3,3.63,216.66,14.121,3
2022,7,19,1,25377.15,42.04,10021,3.8,210.64,13.755,3
2022,7,19,2,25247.7,43.54,9832.31,3.76,207.9,13.685,3
2022,7,19,3,24872.02,42.99,9633.04,3.76,204.22,13.481,3
2022,7,19,4,24989.13,42.51,10048.85,3.85,209.7,13.545,3
2022,7,19,5,26137.9,46.07,11165.55,3.76,226.93,14.168,3
2022,7,19,6,27697.22,252.79,11896.72,4.04,241.31,14.901,3
2022,7,19,7,29975.35,1857.58,12688.8,3.76,258.31,15.267,3
2022,7,19,8,28114.03,4149.16,13356.3,3.59,259.8,13.011,3
2022,7,19,9,28426.82,6159.13,13463.52,3.54,262.1,12.093,3
2022,7,19,10,28507.18,7813.32,13740.72,3.41,265.57,11.236,3
2022,7,19,11,27800.07,8819.98,14246.28,3.5,269.31,10.306,3
2022,7,19,12,27898.58,8952.06,14624.32,3.6,274.28,10.286,3
2022,7,19,13,27908.18,8991.64,14776.25,3.45,275.99,10.273,3
2022,7,19,14,27942.73,8390.25,14881.42,3.47,277.39,10.616,3
2022,7,19,15,27768.25,7385.7,14921.83,3.37,277.18,11.069,3
2022,7,19,16,27399.08,5904.07,14939.6,3.32,276.09,11.673,3
2022,7,19,17,26936.83,3726.31,14800.4,3.38,272.9,12.604,3
2022,7,19,18,25681.25,1509.65,14338.13,3.38,263.06,13.127,3
2022,7,19,19,24320.47,287.27,13737.27,3.56,251.39,13.051,3
2022,7,19,20,22336.48,42.21,12666.75,3.63,231.85,12.104,3
2022,7,19,21,22229.15,40.72,12102.73,3.64,224.72,12.047,3
2022,7,19,22,26961.15,40.8,11533.95,3.77,234.17,14.623,3
2022,7,19,23,25771.75,40.95,10477.54,3.75,217.42,13.973,3
2022,7,20,0,25519.82,41.14,10247.65,3.77,213.82,13.835,4
2022,7,20,1,25491.75,42.04,10355.7,3.66,214.91,13.82,4
2022,7,20,2,25623.2,44,10547.85,3.62,217.62,13.889,4
2022,7,20,3,25584.03,44.05,10464.58,3.77,216.64,13.869,4
2022,7,20,4,25994.7,42.39,10713.63,3.7,220.96,14.092,4
2022,7,20,5,27673.75,44.29,11692.13,3.86,238.6,15.004,4
2022,7,20,6,28783.47,233.26,11937.22,3.93,245.39,15.503,4
2022,7,20,7,29369.47,1022.34,12086.23,3.74,248.99,15.392,4
2022,7,20,8,27582.2,3545.82,12906.52,3.73,252.72,13.052,4
2022,7,20,9,27645.77,6086.02,13119.35,3.58,255.35,11.705,4
2022,7,20,10,27950.6,7705.01,13202.3,3.65,257.45,10.995,4
2022,7,20,11,26182.05,8883.67,13453.85,3.46,254.24,9.392,4
2022,7,20,12,26602.15,9308.25,13839.37,3.39,260.23,9.392,4
2022,7,20,13,27508.05,9183.92,14132.2,3.39,266.83,9.948,4
2022,7,20,14,27305.35,5880.23,14549.1,3.56,271.32,11.634,4
2022,7,20,15,27177.7,6929.49,14505.7,3.35,270.15,10.995,4
