DATE,Temperature,Dew Point Temperature,Station Level Pressure,Sea Level Pressure,Wet Bulb Temperature,Altimeter,Day Of Year,Combined mmBTU,KW,CHWTON,HTmmBTU,GHG
2021/1/9 21:00,18.9,-6.1,974.7,1013.9,8.1,1014.6,0.994011333,84.29,12712.48,2526.31,10.59,6.905
2021/1/9 22:00,19.4,-10,974.3,1013.5,7.5,1014.2,0.994011333,81.55,12474.85,2338.67,10.92,6.771
2021/1/9 23:00,19.4,-9.4,974.3,1013.6,7.6,1014.2,0.994011333,78.72,12120.42,2189.99,11.08,6.58
2021/1/10 0:00,18.9,-9.4,974.7,1013.8,7.3,1014.6,0.992610053,76.68,11878,2091.2,11.06,6.45
2021/1/10 1:00,16.7,-8.9,975,1014.5,6.4,1014.9,0.992610053,74.07,11733.9,1874.3,11.54,6.37
2021/1/10 2:00,16.7,-8.9,976,1015.3,6.4,1015.9,0.992610053,74.52,11792.52,1898.12,11.5,6.402
2021/1/10 3:00,13.9,-7.8,976.6,1016.2,5.2,1016.6,0.992610053,73.87,11791.13,1795.06,12.1,6.403
2021/1/10 4:00,15,-7.2,977,1016.5,5.9,1016.9,0.992610053,71.45,11963.815,1702.37,11.99,6.211
2021/1/10 5:00,12.8,-6.7,977.9,1017.3,4.9,1017.9,0.992610053,75.26,12136.5,1748.81,12.86,6.591
2021/1/10 6:00,12.2,-6.7,978.3,1017.8,4.6,1018.3,0.992610053,80,12788.85,1912.96,13.41,6.943
2021/1/10 7:00,9.4,-6.1,978.6,1018.1,3.3,1018.6,0.992610053,81.39,12929.58,1974.3,13.58,7.017
2021/1/10 8:00,10,-6.7,978.9,1018.3,3.5,1019,0.992610053,80.85,12896.65,1965.51,13.26,6.745
2021/1/10 9:00,10,-6.7,979.6,1018.8,3.5,1019.6,0.992610053,82.74,12889.25,2172.35,12.69,5.24
2021/1/10 10:00,8.9,-6.1,979.9,1019.3,3,1020,0.992610053,85.77,13175.65,2468.53,11.19,3.949
2021/1/10 11:00,5.6,-5.6,980.2,1019.7,1.3,1020.3,0.992610053,90.66,13553.58,2862.39,10.06,4.323833333
2021/1/10 12:00,7.2,-5.6,980.2,1019.8,2.3,1020.3,0.992610053,95.87,14286.25,3138.7,9.46,4.698666667
2021/1/10 13:00,5.6,-5.6,980.9,1020.5,1.3,1021,0.992610053,102.49,14143.52857,3518.95,9.44,5.0735
2021/1/10 14:00,5,-5.6,981.5,1021.2,1,1021.7,0.992610053,102.9,14000.80714,3395.118333,9.22,5.448333333
2021/1/10 15:00,4.4,-5.6,982.5,1022.4,0.7,1022.7,0.992610053,104.02,13858.08571,3271.286667,9.33,5.823166667
2021/1/10 16:00,8.9,-6.7,982.9,1022.5,2.9,1023,0.992610053,104.42,13715.36429,3147.455,9.35,6.198
2021/1/10 17:00,12.2,-7.2,983.2,1022.9,4.5,1023.4,0.992610053,101.16,13572.64286,3023.623333,9.8,7.416
2021/1/10 18:00,15.6,-8.3,983.5,1023,6,1023.7,0.992610053,95.44,13429.92143,2899.791667,10.01,7.505
2021/1/10 19:00,15.6,-6.7,982.5,1022.2,6.4,1022.7,0.992610053,88.87,13287.2,2775.96,10.22,7.214
2021/1/10 20:00,17.8,-7.2,981.5,1021,7.3,1021.7,0.992610053,85.82,13113.3,2593,9.96,7.12
2021/1/10 21:00,18.3,-7.8,980.9,1020.4,7.4,1021,0.992610053,83.47,12911.8,2375.74,10.9,7.013
2021/1/10 22:00,18.3,-7.8,980.2,1019.8,7.4,1020.3,0.992610053,80.33,12623.73,2153.91,11.4,6.854
2021/1/10 23:00,19.4,-7.8,980.2,1019.6,8,1020.3,0.992610053,77.81,12245.83,2032.8,11.63,6.65
2021/1/11 0:00,18.3,-8.3,980.2,1019.7,7.3,1020.3,0.991062803,76.35,12417.13,1841.59,11.88,6.741
2021/1/11 1:00,17.2,-8.9,980.6,1020.1,6.7,1020.7,0.991062803,74.95,12353.63,1740.53,11.91,6.707
2021/1/11 2:00,16.7,-8.3,980.6,1020.2,6.5,1020.7,0.991062803,76.28,12446.17,1802.56,12.19,6.755
2021/1/11 3:00,15.6,-7.8,980.6,1020.4,6.1,1020.7,0.991062803,75.88,12513.45,1722.94,12.5,6.792
2021/1/11 4:00,11.7,-6.1,980.9,1020.6,4.5,1021,0.991062803,78.32,12735.2,1847.98,12.69,6.915
2021/1/11 5:00,11.7,-6.7,981.2,1020.7,4.4,1021.3,0.991062803,82.16,13306.3,1934.02,13.55,7.226
2021/1/11 6:00,10,-6.1,981.5,1021.1,3.6,1021.7,0.991062803,85.38,13653.73,2092.43,13.68,7.416
2021/1/11 7:00,10.6,-6.1,981.9,1021.3,3.9,1022,0.991062803,86.1,13605.55,2155.3,13.81,7.384
2021/1/11 8:00,8.9,-6.1,981.9,1021.5,3,1022,0.991062803,84.55,13322.95,2091.22,14,6.996
2021/1/11 9:00,8.9,-6.1,982.2,1021.6,3,1022.4,0.991062803,86.85,13271.45,2368.13,13.15,5.581
2021/1/11 10:00,8.3,-6.7,982.2,1021.8,2.6,1022.4,0.991062803,90.48,13646.3,2627.28,12.39,4.411
2021/1/11 11:00,8.9,-6.1,982.2,1021.7,3,1022.4,0.991062803,95.29,14045.95,2929.64,12.2,4.641666667
2021/1/11 12:00,8.9,-6.1,981.9,1021.2,3,1022,0.991062803,97.29,14107.1,3186.4,10.92,4.872333333
2021/1/11 13:00,10.6,-6.7,982.5,1021.9,3.8,1022.7,0.991062803,99.07,14230.73,3368.74,10.09,5.103
2021/1/11 14:00,9.4,-6.1,982.5,1022.2,3.3,1022.7,0.991062803,102.3,14127.48,3287.78,9.75,5.333666667
2021/1/11 15:00,10.6,-6.7,982.9,1022.4,3.8,1023,0.991062803,102.86,13998.42,3206.82,9.71,5.564333333
2021/1/11 16:00,11.7,-6.1,983.2,1023,4.5,1023.4,0.991062803,103.58,13967.48,3125.86,9.7,5.795
2021/1/11 17:00,13.3,-5.6,983.5,1023,5.5,1023.7,0.991062803,101.21,14022.75,3044.9,9.88,7.139
2021/1/11 18:00,15,-5.6,983.5,1023.1,6.4,1023.7,0.991062803,97.78,14269.57,2963.94,10.59,7.679
2021/1/11 19:00,15.6,-5.6,982.9,1022.6,6.6,1023,0.991062803,92.57,13866.23,2882.98,10.66,7.53
2021/1/11 20:00,16.7,-5.6,982.2,1021.7,7.2,1022.4,0.991062803,89.22,13504.33,2695.18,10.8,7.331
2021/1/11 21:00,17.8,-6.1,980.9,1020.5,7.6,1021,0.991062803,88.31,13801.68,2494.78,11.28,7.493
2021/1/11 22:00,17.8,-6.7,980.9,1020.5,7.4,1021,0.991062803,89.29,14002.1,2259.59,11.24,8.104
2021/1/11 23:00,18.9,-6.7,980.9,1020.2,8,1021,0.991062803,83.91,14202.52,1994.65,11.52,7.725
2021/1/12 0:00,18.9,-7.2,980.6,1019.9,7.8,1020.7,0.98937004,74.54,14102.46,1773.93,11.59,6.628
2021/1/12 1:00,17.8,-7.2,980.9,1020.1,7.3,1021,0.98937004,74.53,14002.4,1761.27,11.93,6.592
2021/1/12 2:00,15,-6.1,981.5,1020.9,6.2,1021.7,0.98937004,73.99,13902.34,1688.05,11.87,6.66
2021/1/12 3:00,13.9,-5.6,981.9,1021.6,5.8,1022,0.98937004,75.16,13802.28,1781.22,12.11,6.631
2021/1/12 4:00,13.3,-5.6,982.5,1022,5.5,1022.7,0.98937004,75.42,13702.22,1741.77,12.75,6.648
2021/1/12 5:00,11.7,-4.4,982.9,1022.6,5,1023,0.98937004,79.23,13602.16,1809.2,13.79,6.958
2021/1/12 6:00,11.1,-5.6,983.5,1023,4.4,1023.7,0.98937004,84.15,13502.1,1948.85,14.69,7.332
2021/1/12 7:00,10,-7.8,983.2,1022.8,3.2,1023.4,0.98937004,85.03,13899.22,1890.79,14.42333333,7.543
2021/1/12 8:00,10,-7.2,983.2,1023,3.3,1023.4,0.98937004,85.42,13712.17,2002.25,14.15666667,7.195
2021/1/12 9:00,8.3,-8.9,983.5,1023.1,2,1023.7,0.98937004,85.91,13862.23,2060.27,13.89,5.824
2021/1/12 10:00,8.3,-9.4,984.5,1024,1.9,1024.7,0.98937004,90.94,14332.58,2451.8,12.62,4.688
2021/1/12 11:00,5.6,-7.2,984.8,1024.4,0.9,1025.1,0.98937004,97.09,14931.85,2897,11.37,5.073166667
2021/1/12 12:00,5.6,-7.8,984.2,1023.9,0.7,1024.4,0.98937004,101.61,15499.53,3171.14,10.67,5.458333333
2021/1/12 13:00,6.1,-7.2,984.5,1024.2,1.2,1024.7,0.98937004,109.24,15340.875,3577.13,10.73,5.8435
2021/1/12 14:00,5.6,-8.9,984.8,1024.8,0.4,1025.1,0.98937004,109.93,15182.22,3474.864,10.25,6.228666667
2021/1/12 15:00,6.1,-8.9,985.8,1025.7,0.8,1026.1,0.98937004,110.06,15023.565,3372.598,10.18,6.613833333
2021/1/12 16:00,8.3,-7.8,986.1,1026.1,2.3,1026.4,0.98937004,108.65,14864.91,3270.332,10.24,6.999
2021/1/12 17:00,12.2,-9.4,986.5,1026.2,4,1026.8,0.98937004,105.05,14706.255,3168.066,10.09,7.897
2021/1/12 18:00,15,-11.1,986.5,1026.3,5.1,1026.8,0.98937004,96.83,14547.6,3065.8,10.4,7.785
2021/1/12 19:00,15,-9.4,986.1,1025.8,5.5,1026.4,0.98937004,89.63,13743.65,2701.94,10.31,7.462
2021/1/12 20:00,16.7,-10,984.8,1024.6,6.2,1025.1,0.98937004,87.27,13335.9,2561.95,11.02,7.24
2021/1/12 21:00,17.2,-10.6,984.2,1023.8,6.3,1024.4,0.98937004,86.15,13374.83,2396.24,11.75,7.264
2021/1/12 22:00,18.9,-10.6,983.5,1023.1,7.2,1023.7,0.98937004,85.49,14176.1,2117.64,11.7,7.693
2021/1/12 23:00,18.3,-11.1,983.2,1022.9,6.8,1023.4,0.98937004,81.28,13740.08,1895.69,11.65,7.46
2021/1/13 0:00,18.3,-11.1,983.2,1022.6,6.8,1023.4,0.987532266,79.21,13674.42,1726.93,11.83,7.425
2021/1/13 1:00,17.2,-11.1,982.9,1022.4,6.2,1023,0.987532266,78.69,13568.17,1682.9,12.2,7.366
2021/1/13 2:00,14.4,-9.4,982.9,1022.7,5.2,1023,0.987532266,78.18,13542.43,1637.22,12.33,7.354
2021/1/13 3:00,12.2,-8.3,983.2,1023.1,4.3,1023.4,0.987532266,78.09,13578.15,1592.7,12.64,7.371
2021/1/13 4:00,12.2,-8.9,983.5,1023.5,4.1,1023.7,0.987532266,79.4,13598.65,1654.65,13.14,7.384
2021/1/13 5:00,9.4,-7.8,984.2,1024,2.9,1024.4,0.987532266,83.58,14144,1779.91,13.96,7.677
2021/1/13 6:00,9.4,-7.8,984.5,1024.2,2.9,1024.7,0.987532266,87.22,14080.8,1786.87,15.45,8.01
2021/1/13 7:00,8.3,-5.6,984.8,1024.6,2.9,1025.1,0.987532266,86.13,14017.6,1888.11,15.64,7.606
2021/1/13 8:00,7.8,-7.2,984.5,1024.1,2.1,1024.7,0.987532266,82.12,13232.63,1796.65,15.41,6.933
2021/1/13 9:00,6.7,-8.3,984.2,1024,1.2,1024.4,0.987532266,84.98,13328.2,2046.75,14.94,5.437
2021/1/13 10:00,6.1,-8.3,984.5,1024.1,0.9,1024.7,0.987532266,85.09,13559.48,2095.36,13.68,4.498
2021/1/13 11:00,6.1,-8.3,984.5,1024.2,0.9,1024.7,0.987532266,88.12,13911.5,2358.51,12.35,4.7595
2021/1/13 12:00,5.6,-8.3,984.8,1024.7,0.6,1025.1,0.987532266,92.03,14085.9,2735.93,11.13,5.021
2021/1/13 13:00,5,-8.9,985.2,1024.8,0.1,1025.4,0.987532266,97.02,14310.1,3141.61,10.49,5.2825
2021/1/13 14:00,4.4,-8.3,985.2,1025.3,0.2,1025.4,0.987532266,100.19,14298.92,3436.47,10.16,5.544
2021/1/13 15:00,5,-8.3,985.2,1025.2,0.3,1025.4,0.987532266,103.18,14223.88,3301.101667,9.98,5.8055
2021/1/13 16:00,7.8,-10,985.5,1025.3,1.5,1025.7,0.987532266,105.04,14209.92,3165.733333,10.37,6.067
2021/1/13 17:00,10,-9.4,985.5,1025.5,2.8,1025.7,0.987532266,100.58,13934.65,3030.365,10.6,7.075
2021/1/13 18:00,12.8,-8.9,985.5,1025.4,4.4,1025.7,0.987532266,95.93,13569.75,2894.996667,10.69,7.314
2021/1/13 19:00,15,-9.4,984.2,1024,5.4,1024.4,0.987532266,91.26,13092.27,2759.628333,10.76,7.107
2021/1/13 20:00,15.6,-10.6,982.9,1022.5,5.5,1023,0.987532266,85.56,13294.61,2624.26,10.91,6.868
2021/1/13 21:00,17.2,-11.7,981.9,1021.3,6.1,1022,0.987532266,85,13496.95,2517.08,10.86,6.992
2021/1/13 22:00,17.8,-12.8,981.2,1020.6,6.2,1021.3,0.987532266,89.12,13699.29,2230.16,10.82,8.201
2021/1/13 23:00,18.3,-13.3,980.9,1020.4,6.4,1021,0.987532266,82.08,13901.63,1969.95,11,7.547
2021/1/14 0:00,18.9,-12.2,980.6,1020.2,6.9,1020.7,0.985550026,80.54,13966,1762.33,11.74,7.582
2021/1/14 1:00,17.8,-12.2,980.6,1020,6.3,1020.7,0.985550026,81.02,14051.43,1783.73,11.67,7.628
2021/1/14 2:00,17.2,-11.7,980.6,1020.1,6.1,1020.7,0.985550026,79.65,13815,1721.98,11.85,7.5
2021/1/14 3:00,14.4,-10,980.6,1020.2,5,1020.7,0.985550026,79.6,13876.7,1672.89,12.18,7.534
2021/1/14 4:00,13.3,-9.4,980.6,1020.4,4.6,1020.7,0.985550026,81.14,13845.17,1777.03,12.58,7.517
2021/1/14 5:00,12.2,-8.9,980.6,1020.2,4.1,1020.7,0.985550026,84.49,14373.25,1794.47,13.92,7.804
2021/1/14 6:00,10.6,-5.6,980.6,1020.1,4.1,1020.7,0.985550026,88.41,14092.64333,1881.98,14.79,8.126
2021/1/14 7:00,9.4,-6.7,980.9,1020.3,3.2,1021,0.985550026,90.65,13812.03667,1969.78,14.84,8.301
2021/1/14 8:00,8.9,-7.2,980.2,1019.9,2.7,1020.3,0.985550026,84.39,13531.43,1960.6,14.69,7.08
2021/1/14 9:00,8.3,-7.8,980.6,1020.2,2.3,1020.7,0.985550026,84.85,13599.065,2123.36,13.62,5.721
2021/1/14 10:00,7.8,-7.2,980.9,1020.3,2.1,1021,0.985550026,86.9,13666.7,2301.79,12.64,4.63
2021/1/14 11:00,7.2,-6.7,980.2,1019.8,2,1020.3,0.985550026,92.75,13960.63,2841.86,11.01,4.863166667
2021/1/14 12:00,6.7,-6.1,980.2,1019.7,1.8,1020.3,0.985550026,98.79,14251.97,3364.38,9.79,5.096333333
2021/1/14 13:00,6.7,-9.4,980.9,1020.6,0.9,1021,0.985550026,105.77,14457.8,3933.18,9.24,5.3295
2021/1/14 14:00,6.7,-8.3,981.5,1021.1,1.2,1021.7,0.985550026,109.67,14485.45,3829.394286,9.22,5.562666667
2021/1/14 15:00,7.2,-8.3,981.9,1021.4,1.5,1022,0.985550026,110.75,14396.95,3725.608571,9.01,5.795833333
2021/1/14 16:00,8.3,-7.8,982.5,1022.4,2.3,1022.7,0.985550026,111.25,14314.22,3621.822857,9.04,6.029
2021/1/14 17:00,11.7,-8.9,982.9,1022.5,3.8,1023,0.985550026,107.88,13964.58,3518.037143,9.13,7.04
2021/1/14 18:00,13.9,-8.3,983.2,1022.6,5.1,1023.4,0.985550026,100.86,13667.58,3414.251429,9.25,7.363
2021/1/14 19:00,16.7,-9.4,981.9,1021.4,6.3,1022,0.985550026,96.76,13670.2,3310.465714,9.31,7.425
2021/1/14 20:00,18.9,-8.9,980.9,1020.2,7.5,1021,0.985550026,97.49,14511.35,3206.68,9.49,7.879
2021/1/14 21:00,20,-9.4,979.9,1019.2,7.9,1020,0.985550026,96.32,14855.28,2990.97,9.74,8.065
2021/1/14 22:00,21.1,-8.3,979.2,1018.7,8.6,1019.3,0.985550026,94.44,14844.715,2644.49,9.69,8.436
2021/1/14 23:00,22.2,-7.2,978.9,1018,9.4,1019,0.985550026,89.68,14834.15,2474.66,9.36,8.054
2021/1/15 0:00,21.7,-6.7,979.2,1018.4,9.2,1019.3,0.983423907,88.66,14810.63,2348.76,9.94,8.039
2021/1/15 1:00,20.6,-5.6,978.9,1018.3,9,1019,0.983423907,86.46,14619.7,2204.47,10.12,7.939
2021/1/15 2:00,17.8,-4.4,979.2,1018.7,8,1019.3,0.983423907,83,14018.03,2054.03,10.52,7.61
2021/1/15 3:00,18.3,-4.4,979.6,1019.2,8.3,1019.6,0.983423907,81.96,13831.58,2001.89,10.74,7.512
2021/1/15 4:00,15.6,-3.9,979.9,1019.3,7.1,1020,0.983423907,84.18,13971.6,2125,11.01,7.586
2021/1/15 5:00,13.9,-3.3,980.2,1019.8,6.4,1020.3,0.983423907,87.25,14463.22,2142.2,12.19,7.852
2021/1/15 6:00,11.1,-2.8,980.6,1020.2,5.2,1020.7,0.983423907,89.95,14381.775,2182.14,11.7975,8.156
2021/1/15 7:00,11.1,-2.8,980.2,1019.8,5.2,1020.3,0.983423907,88.91,14300.33,2330.58,11.405,7.759
2021/1/15 8:00,11.7,-3.3,980.2,1019.5,5.3,1020.3,0.983423907,87.74,13803.32,2397.01,11.0125,7.245
2021/1/15 9:00,11.1,-2.8,980.6,1019.8,5.2,1020.7,0.983423907,93.72,13826.295,3133.05,10.62,5.534
2021/1/15 10:00,10,-2.2,980.9,1020.3,4.8,1021,0.983423907,103.43,13849.27,3830.8,10.2,4.548
2021/1/15 11:00,9.4,-2.2,980.6,1019.9,4.5,1020.7,0.983423907,109.48,14368.55,4228.1,9.71,4.915285714
2021/1/15 12:00,8.3,-2.2,980.6,1019.8,3.9,1020.7,0.983423907,114.02,14607.15,4551.05,9.56,5.282571429
2021/1/15 13:00,8.9,-2.2,980.6,1020,4.2,1020.7,0.983423907,118.55,14737.05,4926.34,9.15,5.649857143
2021/1/15 14:00,8.3,-2.8,981.2,1020.6,3.7,1021.3,0.983423907,119.92,14692.88,5059.46,9.07,6.017142857
2021/1/15 15:00,8.3,-2.2,981.5,1021.1,3.9,1021.7,0.983423907,122.49,14559.98,4895.5,9.14,6.384428571
2021/1/15 16:00,12.2,-3.9,981.9,1021.4,5.4,1022,0.983423907,123.65,14397.82,4731.54,9.01,6.751714286
2021/1/15 17:00,16.7,-6.1,982.5,1022,7,1022.7,0.983423907,118.04,14066.15,4567.58,9.17,7.119
2021/1/15 18:00,19.4,-7.2,982.9,1022.2,8.1,1023,0.983423907,109.31,13701.35,4403.62,9.72,7.354
2021/1/15 19:00,20.6,-10,981.5,1020.8,8.1,1021.7,0.983423907,104.17,14124.87,3859.57,9.66,7.668
2021/1/15 20:00,22.2,-10.6,980.2,1019.5,8.7,1020.3,0.983423907,104.79,14880.98,3653.19,10.17,8.082
2021/1/15 21:00,23.9,-9.4,979.2,1018.1,9.7,1019.3,0.983423907,102.47,15074.9,3380.24,10.47,8.184
2021/1/15 22:00,25.6,-10,978.3,1017.2,10.3,1018.3,0.983423907,101.74,15122.03333,2976.88,10.27,8.868
2021/1/15 23:00,25.6,-10,977.6,1016.6,10.3,1017.6,0.983423907,94.58,15169.16667,2585.36,10.13,8.499
2021/1/16 0:00,25,-9.4,977.3,1016.2,10.2,1017.3,0.981154539,90.21,15216.3,2307.43,10.6,8.262
2021/1/16 1:00,21.7,-7.8,977.3,1016.3,9,1017.3,0.981154539,86.25,14603.3,2115.54,11.03,7.929
2021/1/16 2:00,20.6,-7.8,977.3,1016.6,8.5,1017.3,0.981154539,86.19,14496.15,2152.54,10.89,7.872
2021/1/16 3:00,20,-8.3,977,1016.2,8.1,1016.9,0.981154539,85.34,14388.08,2084.8,11.23,7.814
2021/1/16 4:00,17.2,-6.7,977.3,1016.3,7.2,1017.3,0.981154539,85.48,14295.53,2097.68,11.53,7.761
2021/1/16 5:00,13.3,-5,977.6,1016.7,5.7,1017.6,0.981154539,83.45,13686.58,2076.61,11.83,7.43
2021/1/16 6:00,14.4,-5,977.6,1016.6,6.2,1017.6,0.981154539,84.63,13924.95,2095.33,11.97,7.561
2021/1/16 7:00,12.8,-5.6,977,1016,5.2,1016.9,0.981154539,85.51,14151.1,2091.27,12.13,7.682
2021/1/16 8:00,12.2,-6.7,976.6,1015.7,4.6,1016.6,0.981154539,83.03,14104.9075,2215.78,12.4,6.775
2021/1/16 9:00,11.1,-6.1,976.3,1015.2,4.2,1016.3,0.981154539,82.67,14058.715,2328.82,11.81,5.291
2021/1/16 10:00,12.2,-7.8,976.3,1015,4.4,1016.3,0.981154539,87.67,14012.5225,2723.05,10.67,5.48
2021/1/16 11:00,11.7,-8.3,975.6,1014.5,3.9,1015.6,0.981154539,97.49,13966.33,3389.2,9.16,5.669
2021/1/16 12:00,10,-7.2,975.6,1014.5,3.3,1015.6,0.981154539,109.92,15336.92,4035.58,9.16,5.858
2021/1/16 13:00,10,-7.2,976.3,1015.4,3.3,1016.3,0.981154539,114.78,15566.28,4394.23,8.93,6.047
2021/1/16 14:00,8.9,-6.7,976.3,1015.6,2.9,1016.3,0.981154539,119.27,15671.85,4285.126667,8.8,6.236
2021/1/16 15:00,8.9,-7.2,977,1016.1,2.7,1016.9,0.981154539,121.44,15798.8,4176.023333,8.49,6.425
2021/1/16 16:00,11.1,-8.3,977,1016.4,3.6,1016.9,0.981154539,122.45,15889.1,4066.92,8.37,6.614
2021/1/16 17:00,13.9,-8.3,977.6,1016.8,5.1,1017.6,0.981154539,117.59,15763.67,3957.816667,8.75,8.034
2021/1/16 18:00,17.2,-7.8,977.3,1016.5,6.9,1017.3,0.981154539,110.98,15305.67,3848.713333,9.28,7.822
2021/1/16 19:00,20,-8.3,976.3,1015.3,8.1,1016.3,0.981154539,104.28,14706.15,3739.61,9.23,7.61
2021/1/16 20:00,21.7,-8.9,975.3,1014.1,8.8,1015.2,0.981154539,98.76,14050.98,3437.33,9.57,7.398
2021/1/16 21:00,23.3,-10,974.7,1013.5,9.3,1014.6,0.981154539,92.24,13232.8,3132.37,9.5,7.186
2021/1/16 22:00,23.9,-11.1,974.3,1013.1,9.4,1014.2,0.981154539,87.91,12729.02,2931.57,9.3,6.91
2021/1/16 23:00,24.4,-11.1,974.3,1013.1,9.6,1014.2,0.981154539,83.44,12490.65,2598.42,9.64,6.782
2021/1/17 0:00,24.4,-10,974.3,1013.3,9.8,1014.2,0.978742594,80.32,12251.92,2404.76,9.66,6.651
2021/1/17 1:00,22.8,-10.6,974.7,1013.7,9,1014.6,0.978742594,78.63,11924.02,2295.03,10.4,6.471
2021/1/17 2:00,20,-9.4,975.3,1014.4,7.9,1015.2,0.978742594,79.28,11853.03,2382.11,10.25,6.436
2021/1/17 3:00,18.9,-9.4,975.6,1014.8,7.3,1015.6,0.978742594,78.53,11778.52,2297.64,10.76,6.394
2021/1/17 4:00,15,-7.8,976,1015.2,5.8,1015.9,0.978742594,77.94,11786.23,2231.63,10.94,6.397
2021/1/17 5:00,15.6,-6.1,977,1016,6.5,1016.9,0.978742594,80.53,12029.42,2356.2,11.21,6.532
2021/1/17 6:00,14.4,-6.1,977,1016.1,5.9,1016.9,0.978742594,82.42,12349.8,2422.36,11.22,6.706
2021/1/17 7:00,12.2,-5.6,977,1016.2,4.9,1016.9,0.978742594,83.38,12550.42,2409.9,11.64,6.812
2021/1/17 8:00,10.6,-5.6,977.3,1016.3,4.1,1017.3,0.978742594,83.22,12459,2436.17,11.47,6.506
2021/1/17 9:00,12.2,-5.6,977.6,1016.5,4.9,1017.6,0.978742594,87.05,12699.03,2787.44,10.27,5.164
2021/1/17 10:00,9.4,-5.6,977.6,1016.8,3.5,1017.6,0.978742594,97.02,13831.95,3377.29,9.3,4.486
2021/1/17 11:00,9.4,-5.6,977.6,1016.7,3.5,1017.6,0.978742594,107.97,14819.13,4051.9,8.78,4.869833333
2021/1/17 12:00,10.6,-5.6,977.6,1016.7,4.1,1017.6,0.978742594,114.18,15358.85,4423.57,8.69,5.253666667
2021/1/17 13:00,11.1,-6.1,977.9,1017,4.2,1017.9,0.978742594,118.91,15728.2,4709.81,8.72,5.6375
2021/1/17 14:00,9.4,-6.1,978.3,1017.3,3.3,1018.3,0.978742594,122.28,15907.8,4614.824,8.55,6.021333333
2021/1/17 15:00,10.6,-7.2,978.6,1017.7,3.6,1018.6,0.978742594,124.93,16172.73,4519.838,8.5,6.405166667
2021/1/17 16:00,12.2,-7.2,978.6,1018,4.5,1018.6,0.978742594,125.06,16004.69667,4424.852,8.52,6.789
2021/1/17 17:00,15.6,-7.2,979.2,1018.5,6.2,1019.3,0.978742594,120.92,15836.66333,4329.866,8.81,8.169
2021/1/17 18:00,17.2,-6.1,979.6,1018.6,7.3,1019.6,0.978742594,113.97,15668.63,4234.88,9.69,8.167
2021/1/17 19:00,18.9,-8.3,978.6,1017.7,7.6,1018.6,0.978742594,106.67,15037.3,3814.05,9.59,8.165
2021/1/17 20:00,20.6,-8.9,977,1016.2,8.2,1016.9,0.978742594,102.05,14540.1,3538.11,9.98,7.896
2021/1/17 21:00,23.3,-10.6,976,1014.8,9.2,1015.9,0.978742594,95.47,13921.92,3133.8,10.36,7.56
2021/1/17 22:00,23.9,-11.1,975.3,1014.1,9.4,1015.2,0.978742594,86.79,13078.6,2666.74,10.17,7.101
2021/1/17 23:00,24.4,-12.2,974.3,1013.4,9.4,1014.2,0.978742594,79.16,12186.27,2262.13,10.44,6.617
2021/1/18 0:00,25,-14.4,974,1012.8,9.4,1013.9,0.976188788,78.33,12371.85,2115.57,10.73,6.717
2021/1/18 1:00,23.3,-15,973.7,1012.7,8.6,1013.5,0.976188788,77.8,12374.28,2020.03,11.34,6.716
2021/1/18 2:00,19.4,-11.7,973.7,1012.8,7.2,1013.5,0.976188788,77.61,12327.5,2003.67,11.5,6.691
2021/1/18 3:00,17.2,-10,973.7,1012.7,6.4,1013.5,0.976188788,77.1,12263.63,1959.78,11.74,6.66
2021/1/18 4:00,16.1,-10.6,973.7,1012.7,5.7,1013.5,0.976188788,78.51,12362.6,2003.72,12.28,6.711
2021/1/18 5:00,13.9,-8.9,973.7,1012.6,5,1013.5,0.976188788,81.81,12845.52,2056.26,13.31,6.975
2021/1/18 6:00,11.7,-5,973.3,1012.4,4.8,1013.2,0.976188788,83.7,13334.52,2069.85,13.36,7.239
2021/1/18 7:00,11.7,-7.8,973,1011.9,4.1,1012.9,0.976188788,85.48,13566,2146.53,13.44,7.363
2021/1/18 8:00,11.7,-8.9,972.7,1011.5,3.8,1012.5,0.976188788,84.16,13269.55,2129.09,13.33,6.933
2021/1/18 9:00,10,-8.3,972.4,1011.3,3,1012.2,0.976188788,84.61,13183.9,2283.59,12.22,5.416
2021/1/18 10:00,9.4,-8.9,972.4,1011.2,2.6,1012.2,0.976188788,90.29,13537.75,2721.75,11.44,4.369
2021/1/18 11:00,8.9,-9.4,972,1010.9,2.2,1011.9,0.976188788,99.15,14023.38,3399.34,10.51,4.766666667
2021/1/18 12:00,9.4,-10.6,971.7,1010.6,2.2,1011.5,0.976188788,106.08,14431.73,3929.19,9.69,5.164333333
2021/1/18 13:00,8.3,-9.4,971.7,1010.5,1.8,1011.5,0.976188788,112.05,14811.07,4332.08,9.53,5.562
2021/1/18 14:00,8.3,-10,972,1011,1.7,1011.9,0.976188788,115.24,15025.6,4236.212,9.11,5.959666667
2021/1/18 15:00,8.3,-10.6,971.7,1010.8,1.6,1011.5,0.976188788,114.92,14879.65,4140.344,9.15,6.357333333
2021/1/18 16:00,10.6,-10,971.7,1011,2.9,1011.5,0.976188788,112.2,14758.77,4044.476,9.18,6.755
2021/1/18 17:00,13.3,-10,972,1011.2,4.4,1011.9,0.976188788,109.16,14591.8,3948.608,9.19,7.52
